Sample_ID	Sex	Run_center	Subsite	Site	Description
700038747	female	WUGC	Attached_Keratinized_gingiva	Oral	HMP_Human_metagenome_sample_700038747_from_subject_508703490__sex_female_
700038962	male	WUGC	Attached_Keratinized_gingiva	Oral	HMP_Human_metagenome_sample_700038962_from_subject_370027359__sex_male_
700095362	male	BCM	Attached_Keratinized_gingiva	Oral	HMP_Human_metagenome_sample_700095362_from_subject_158398106__sex_male_
700095419	male	BCM	Attached_Keratinized_gingiva	Oral	HMP_Human_metagenome_sample_700095419_from_subject_158418336__sex_male_
700095783	male	JCVI	Attached_Keratinized_gingiva	Oral	HMP_Human_metagenome_sample_700095783_from_subject_160825720__sex_male_
700095965	male	JCVI	Attached_Keratinized_gingiva	Oral	HMP_Human_metagenome_sample_700095965_from_subject_160906640__sex_male_
700096056	male	JCVI	Attached_Keratinized_gingiva	Oral	HMP_Human_metagenome_sample_700096056_from_subject_160947100__sex_male_
700096276	male	JCVI	Attached_Keratinized_gingiva	Oral	HMP_Human_metagenome_sample_700096276_from_subject_160886410__sex_male_
700096599	female	JCVI	Attached_Keratinized_gingiva	Oral	HMP_Human_metagenome_sample_700096599_from_subject_160744799__sex_female_
700097243	male	BCM	Attached_Keratinized_gingiva	Oral	HMP_Human_metagenome_sample_700097243_from_subject_158216035__sex_male_
700097300	female	BCM	Attached_Keratinized_gingiva	Oral	HMP_Human_metagenome_sample_700097300_from_subject_158013734__sex_female_
700097640	male	BCM	Attached_Keratinized_gingiva	Oral	HMP_Human_metagenome_sample_700097640_from_subject_158155345__sex_male_
700098276	female	BCM	Attached_Keratinized_gingiva	Oral	HMP_Human_metagenome_sample_700098276_from_subject_158742018__sex_female_
700098368	female	BCM	Attached_Keratinized_gingiva	Oral	HMP_Human_metagenome_sample_700098368_from_subject_158458797__sex_female_
700098941	female	BCM	Attached_Keratinized_gingiva	Oral	HMP_Human_metagenome_sample_700098941_from_subject_158236265__sex_female_
700099011	female	BCM	Attached_Keratinized_gingiva	Oral	HMP_Human_metagenome_sample_700099011_from_subject_158114885__sex_female_
700099068	female	BCM	Attached_Keratinized_gingiva	Oral	HMP_Human_metagenome_sample_700099068_from_subject_158276726__sex_female_
700099599	male	BCM	Attached_Keratinized_gingiva	Oral	HMP_Human_metagenome_sample_700099599_from_subject_158438567__sex_male_
700099755	male	BCM	Attached_Keratinized_gingiva	Oral	HMP_Human_metagenome_sample_700099755_from_subject_158964549__sex_male_
700100236	female	BCM	Attached_Keratinized_gingiva	Oral	HMP_Human_metagenome_sample_700100236_from_subject_158883629__sex_female_
700101647	male	BCM	Attached_Keratinized_gingiva	Oral	HMP_Human_metagenome_sample_700101647_from_subject_159389382__sex_male_
700102251	male	BCM	Attached_Keratinized_gingiva	Oral	HMP_Human_metagenome_sample_700102251_from_subject_159166850__sex_male_
700102594	female	BCM	Attached_Keratinized_gingiva	Oral	HMP_Human_metagenome_sample_700102594_from_subject_159227541__sex_female_
700102914	male	BCM	Attached_Keratinized_gingiva	Oral	HMP_Human_metagenome_sample_700102914_from_subject_159146620__sex_male_
700103284	female	WUGC	Attached_Keratinized_gingiva	Oral	HMP_Human_metagenome_sample_700103284_from_subject_682449369__sex_female_
700103436	male	WUGC	Attached_Keratinized_gingiva	Oral	HMP_Human_metagenome_sample_700103436_from_subject_763860675__sex_male_
700103569	male	WUGC	Attached_Keratinized_gingiva	Oral	HMP_Human_metagenome_sample_700103569_from_subject_863126187__sex_male_
700103611	male	WUGC	Attached_Keratinized_gingiva	Oral	HMP_Human_metagenome_sample_700103611_from_subject_765094712__sex_male_
700105044	female	WUGC	Attached_Keratinized_gingiva	Oral	HMP_Human_metagenome_sample_700105044_from_subject_178713055__sex_female_
700105102	female	WUGC	Attached_Keratinized_gingiva	Oral	HMP_Human_metagenome_sample_700105102_from_subject_256789458__sex_female_
700105159	female	WUGC	Attached_Keratinized_gingiva	Oral	HMP_Human_metagenome_sample_700105159_from_subject_612472597__sex_female_
700105216	female	WUGC	Attached_Keratinized_gingiva	Oral	HMP_Human_metagenome_sample_700105216_from_subject_763820215__sex_female_
700105361	male	WUGC	Attached_Keratinized_gingiva	Oral	HMP_Human_metagenome_sample_700105361_from_subject_764487809__sex_male_
700105406	female	WUGC	Attached_Keratinized_gingiva	Oral	HMP_Human_metagenome_sample_700105406_from_subject_763557224__sex_female_
700105472	female	WUGC	Attached_Keratinized_gingiva	Oral	HMP_Human_metagenome_sample_700105472_from_subject_643185023__sex_female_
700105575	male	WUGC	Attached_Keratinized_gingiva	Oral	HMP_Human_metagenome_sample_700105575_from_subject_765074482__sex_male_
700105626	female	WUGC	Attached_Keratinized_gingiva	Oral	HMP_Human_metagenome_sample_700105626_from_subject_953045535__sex_female_
700105672	female	WUGC	Attached_Keratinized_gingiva	Oral	HMP_Human_metagenome_sample_700105672_from_subject_763456073__sex_female_
700105785	female	WUGC	Attached_Keratinized_gingiva	Oral	HMP_Human_metagenome_sample_700105785_from_subject_375450439__sex_female_
700105840	male	WUGC	Attached_Keratinized_gingiva	Oral	HMP_Human_metagenome_sample_700105840_from_subject_763516763__sex_male_
700105888	male	WUGC	Attached_Keratinized_gingiva	Oral	HMP_Human_metagenome_sample_700105888_from_subject_668248235__sex_male_
700105928	male	WUGC	Attached_Keratinized_gingiva	Oral	HMP_Human_metagenome_sample_700105928_from_subject_658594300__sex_male_
700105978	female	WUGC	Attached_Keratinized_gingiva	Oral	HMP_Human_metagenome_sample_700105978_from_subject_465578759__sex_female_
700106005	female	WUGC	Attached_Keratinized_gingiva	Oral	HMP_Human_metagenome_sample_700106005_from_subject_764184357__sex_female_
700106071	female	WUGC	Attached_Keratinized_gingiva	Oral	HMP_Human_metagenome_sample_700106071_from_subject_737052003__sex_female_
700106344	male	WUGC	Attached_Keratinized_gingiva	Oral	HMP_Human_metagenome_sample_700106344_from_subject_289996019__sex_male_
700106402	male	WUGC	Attached_Keratinized_gingiva	Oral	HMP_Human_metagenome_sample_700106402_from_subject_517810313__sex_male_
700106499	female	WUGC	Attached_Keratinized_gingiva	Oral	HMP_Human_metagenome_sample_700106499_from_subject_553359145__sex_female_
700106557	female	WUGC	Attached_Keratinized_gingiva	Oral	HMP_Human_metagenome_sample_700106557_from_subject_208027353__sex_female_
700106605	male	WUGC	Attached_Keratinized_gingiva	Oral	HMP_Human_metagenome_sample_700106605_from_subject_763982056__sex_male_
700106653	male	WUGC	Attached_Keratinized_gingiva	Oral	HMP_Human_metagenome_sample_700106653_from_subject_764224817__sex_male_
700106815	female	WUGC	Attached_Keratinized_gingiva	Oral	HMP_Human_metagenome_sample_700106815_from_subject_764143897__sex_female_
700106863	female	WUGC	Attached_Keratinized_gingiva	Oral	HMP_Human_metagenome_sample_700106863_from_subject_764811490__sex_female_
700106936	male	WUGC	Attached_Keratinized_gingiva	Oral	HMP_Human_metagenome_sample_700106936_from_subject_147406386__sex_male_
700107198	male	JCVI	Attached_Keratinized_gingiva	Oral	HMP_Human_metagenome_sample_700107198_from_subject_686765762__sex_male_
700108047	male	JCVI	Attached_Keratinized_gingiva	Oral	HMP_Human_metagenome_sample_700108047_from_subject_161270782__sex_male_
700108293	male	JCVI	Attached_Keratinized_gingiva	Oral	HMP_Human_metagenome_sample_700108293_from_subject_160825720__sex_male_
700108482	male	JCVI	Attached_Keratinized_gingiva	Oral	HMP_Human_metagenome_sample_700108482_from_subject_160967330__sex_male_
700108791	male	JCVI	Attached_Keratinized_gingiva	Oral	HMP_Human_metagenome_sample_700108791_from_subject_160987560__sex_male_
700108963	female	JCVI	Attached_Keratinized_gingiva	Oral	HMP_Human_metagenome_sample_700108963_from_subject_161007791__sex_female_
700109116	female	JCVI	Attached_Keratinized_gingiva	Oral	HMP_Human_metagenome_sample_700109116_from_subject_970836795__sex_female_
700109239	female	JCVI	Attached_Keratinized_gingiva	Oral	HMP_Human_metagenome_sample_700109239_from_subject_638754422__sex_female_
700109326	female	JCVI	Attached_Keratinized_gingiva	Oral	HMP_Human_metagenome_sample_700109326_from_subject_160866180__sex_female_
700109392	female	JCVI	Attached_Keratinized_gingiva	Oral	HMP_Human_metagenome_sample_700109392_from_subject_370425937__sex_female_
700109458	male	JCVI	Attached_Keratinized_gingiva	Oral	HMP_Human_metagenome_sample_700109458_from_subject_161554003__sex_male_
700109816	male	JCVI	Attached_Keratinized_gingiva	Oral	HMP_Human_metagenome_sample_700109816_from_subject_160947100__sex_male_
700110230	female	JCVI	Attached_Keratinized_gingiva	Oral	HMP_Human_metagenome_sample_700110230_from_subject_161473083__sex_female_
700110296	female	JCVI	Attached_Keratinized_gingiva	Oral	HMP_Human_metagenome_sample_700110296_from_subject_892969023__sex_female_
700110362	female	JCVI	Attached_Keratinized_gingiva	Oral	HMP_Human_metagenome_sample_700110362_from_subject_650853796__sex_female_
700110596	male	JCVI	Attached_Keratinized_gingiva	Oral	HMP_Human_metagenome_sample_700110596_from_subject_295137534__sex_male_
700110710	male	JCVI	Attached_Keratinized_gingiva	Oral	HMP_Human_metagenome_sample_700110710_from_subject_492786515__sex_male_
700110821	female	JCVI	Attached_Keratinized_gingiva	Oral	HMP_Human_metagenome_sample_700110821_from_subject_809635352__sex_female_
700111035	male	JCVI	Attached_Keratinized_gingiva	Oral	HMP_Human_metagenome_sample_700111035_from_subject_686765762__sex_male_
700111448	female	JCVI	Attached_Keratinized_gingiva	Oral	HMP_Human_metagenome_sample_700111448_from_subject_451588811__sex_female_
700111514	male	JCVI	Attached_Keratinized_gingiva	Oral	HMP_Human_metagenome_sample_700111514_from_subject_336497421__sex_male_
700111583	female	JCVI	Attached_Keratinized_gingiva	Oral	HMP_Human_metagenome_sample_700111583_from_subject_937495960__sex_female_
700111820	female	JCVI	Attached_Keratinized_gingiva	Oral	HMP_Human_metagenome_sample_700111820_from_subject_414519462__sex_female_
700113019	male	WUGC	Attached_Keratinized_gingiva	Oral	HMP_Human_metagenome_sample_700113019_from_subject_764750800__sex_male_
700113061	male	WUGC	Attached_Keratinized_gingiva	Oral	HMP_Human_metagenome_sample_700113061_from_subject_764872181__sex_male_
700113107	female	WUGC	Attached_Keratinized_gingiva	Oral	HMP_Human_metagenome_sample_700113107_from_subject_764467579__sex_female_
700113490	female	WUGC	Attached_Keratinized_gingiva	Oral	HMP_Human_metagenome_sample_700113490_from_subject_763719065__sex_female_
700113556	female	WUGC	Attached_Keratinized_gingiva	Oral	HMP_Human_metagenome_sample_700113556_from_subject_764346198__sex_female_
700113605	male	WUGC	Attached_Keratinized_gingiva	Oral	HMP_Human_metagenome_sample_700113605_from_subject_763536994__sex_male_
700114006	male	WUGC	Attached_Keratinized_gingiva	Oral	HMP_Human_metagenome_sample_700114006_from_subject_763395383__sex_male_
700114053	female	WUGC	Attached_Keratinized_gingiva	Oral	HMP_Human_metagenome_sample_700114053_from_subject_764062976__sex_female_
700114111	female	WUGC	Attached_Keratinized_gingiva	Oral	HMP_Human_metagenome_sample_700114111_from_subject_763840445__sex_female_
700114173	male	WUGC	Attached_Keratinized_gingiva	Oral	HMP_Human_metagenome_sample_700114173_from_subject_289996019__sex_male_
700114224	female	WUGC	Attached_Keratinized_gingiva	Oral	HMP_Human_metagenome_sample_700114224_from_subject_663835652__sex_female_
700114335	male	WUGC	Attached_Keratinized_gingiva	Oral	HMP_Human_metagenome_sample_700114335_from_subject_765560005__sex_male_
700114377	male	WUGC	Attached_Keratinized_gingiva	Oral	HMP_Human_metagenome_sample_700114377_from_subject_764953101__sex_male_
700114437	female	WUGC	Attached_Keratinized_gingiva	Oral	HMP_Human_metagenome_sample_700114437_from_subject_764042746__sex_female_
700114712	male	WUGC	Attached_Keratinized_gingiva	Oral	HMP_Human_metagenome_sample_700114712_from_subject_764831721__sex_male_
700114812	female	WUGC	Attached_Keratinized_gingiva	Oral	HMP_Human_metagenome_sample_700114812_from_subject_375450439__sex_female_
700014415	male	BCM,BI	Buccal_mucosa	Oral	HMP_Human_metagenome_sample_700014415_from_subject_158398106__sex_male_
700014517	male	BCM,BI	Buccal_mucosa	Oral	HMP_Human_metagenome_sample_700014517_from_subject_158418336__sex_male_
700014607	male	BCM,BI	Buccal_mucosa	Oral	HMP_Human_metagenome_sample_700014607_from_subject_158438567__sex_male_
700014737	female	BCM,BI	Buccal_mucosa	Oral	HMP_Human_metagenome_sample_700014737_from_subject_158458797__sex_female_
700014787	male	JCVI,BI	Buccal_mucosa	Oral	HMP_Human_metagenome_sample_700014787_from_subject_158479027__sex_male_
700014913	male	JCVI,BI	Buccal_mucosa	Oral	HMP_Human_metagenome_sample_700014913_from_subject_158499257__sex_male_
700014977	male	JCVI,WUGC	Buccal_mucosa	Oral	HMP_Human_metagenome_sample_700014977_from_subject_158822939__sex_male_
700015072	male	JCVI,BI	Buccal_mucosa	Oral	HMP_Human_metagenome_sample_700015072_from_subject_158721788__sex_male_
700015137	female	BCM,BI	Buccal_mucosa	Oral	HMP_Human_metagenome_sample_700015137_from_subject_158883629__sex_female_
700015203	female	BCM,BI	Buccal_mucosa	Oral	HMP_Human_metagenome_sample_700015203_from_subject_158742018__sex_female_
700015269	male	JCVI,WUGC	Buccal_mucosa	Oral	HMP_Human_metagenome_sample_700015269_from_subject_158802708__sex_male_
700015434	female	JCVI,BI	Buccal_mucosa	Oral	HMP_Human_metagenome_sample_700015434_from_subject_158944319__sex_female_
700015444	female	JCVI,BI	Buccal_mucosa	Oral	HMP_Human_metagenome_sample_700015444_from_subject_159025240__sex_female_
700015645	male	JCVI,WUGC	Buccal_mucosa	Oral	HMP_Human_metagenome_sample_700015645_from_subject_158924089__sex_male_
700016040	male	BCM,WUGC	Buccal_mucosa	Oral	HMP_Human_metagenome_sample_700016040_from_subject_158964549__sex_male_
700016127	male	BCM,WUGC	Buccal_mucosa	Oral	HMP_Human_metagenome_sample_700016127_from_subject_159146620__sex_male_
700016303	female	JCVI,WUGC	Buccal_mucosa	Oral	HMP_Human_metagenome_sample_700016303_from_subject_159085930__sex_female_
700016348	female	JCVI,WUGC	Buccal_mucosa	Oral	HMP_Human_metagenome_sample_700016348_from_subject_159005010__sex_female_
700016550	female	BCM	Buccal_mucosa	Oral	HMP_Human_metagenome_sample_700016550_from_subject_159227541__sex_female_
700016632	male	BCM,WUGC	Buccal_mucosa	Oral	HMP_Human_metagenome_sample_700016632_from_subject_159166850__sex_male_
700016910	male	BCM	Buccal_mucosa	Oral	HMP_Human_metagenome_sample_700016910_from_subject_159389382__sex_male_
700021284	male	WUGC	Buccal_mucosa	Oral	HMP_Human_metagenome_sample_700021284_from_subject_763516763__sex_male_
700021314	male	WUGC	Buccal_mucosa	Oral	HMP_Human_metagenome_sample_700021314_from_subject_763536994__sex_male_
700021685	female	WUGC	Buccal_mucosa	Oral	HMP_Human_metagenome_sample_700021685_from_subject_763820215__sex_female_
700023060	female	WUGC	Buccal_mucosa	Oral	HMP_Human_metagenome_sample_700023060_from_subject_763698834__sex_female_
700023184	female	WUGC	Buccal_mucosa	Oral	HMP_Human_metagenome_sample_700023184_from_subject_763638144__sex_female_
700023229	female	WUGC	Buccal_mucosa	Oral	HMP_Human_metagenome_sample_700023229_from_subject_763840445__sex_female_
700023288	male	WUGC	Buccal_mucosa	Oral	HMP_Human_metagenome_sample_700023288_from_subject_763597684__sex_male_
700023441	female	WUGC	Buccal_mucosa	Oral	HMP_Human_metagenome_sample_700023441_from_subject_763921366__sex_female_
700023498	male	WUGC	Buccal_mucosa	Oral	HMP_Human_metagenome_sample_700023498_from_subject_764002286__sex_male_
700023545	male	WUGC	Buccal_mucosa	Oral	HMP_Human_metagenome_sample_700023545_from_subject_763860675__sex_male_
700023647	female	WUGC	Buccal_mucosa	Oral	HMP_Human_metagenome_sample_700023647_from_subject_764062976__sex_female_
700023695	female	WUGC	Buccal_mucosa	Oral	HMP_Human_metagenome_sample_700023695_from_subject_763901136__sex_female_
700023809	female	WUGC	Buccal_mucosa	Oral	HMP_Human_metagenome_sample_700023809_from_subject_763759525__sex_female_
700023866	female	WUGC	Buccal_mucosa	Oral	HMP_Human_metagenome_sample_700023866_from_subject_764143897__sex_female_
700023929	male	WUGC	Buccal_mucosa	Oral	HMP_Human_metagenome_sample_700023929_from_subject_763982056__sex_male_
700023980	female	WUGC	Buccal_mucosa	Oral	HMP_Human_metagenome_sample_700023980_from_subject_764184357__sex_female_
700024029	female	WUGC	Buccal_mucosa	Oral	HMP_Human_metagenome_sample_700024029_from_subject_764042746__sex_female_
700024091	male	WUGC	Buccal_mucosa	Oral	HMP_Human_metagenome_sample_700024091_from_subject_764083206__sex_male_
700024142	female	WUGC	Buccal_mucosa	Oral	HMP_Human_metagenome_sample_700024142_from_subject_764245047__sex_female_
700024195	male	WUGC	Buccal_mucosa	Oral	HMP_Human_metagenome_sample_700024195_from_subject_764285508__sex_male_
700024247	female	WUGC	Buccal_mucosa	Oral	HMP_Human_metagenome_sample_700024247_from_subject_764346198__sex_female_
700024301	male	WUGC	Buccal_mucosa	Oral	HMP_Human_metagenome_sample_700024301_from_subject_764487809__sex_male_
700024343	female	WUGC	Buccal_mucosa	Oral	HMP_Human_metagenome_sample_700024343_from_subject_764467579__sex_female_
700024400	male	WUGC	Buccal_mucosa	Oral	HMP_Human_metagenome_sample_700024400_from_subject_764224817__sex_male_
700024454	male	WUGC	Buccal_mucosa	Oral	HMP_Human_metagenome_sample_700024454_from_subject_763435843__sex_male_
700024502	male	WUGC	Buccal_mucosa	Oral	HMP_Human_metagenome_sample_700024502_from_subject_764002286__sex_male_
700024550	male	WUGC	Buccal_mucosa	Oral	HMP_Human_metagenome_sample_700024550_from_subject_764305738__sex_male_
700024598	male	WUGC	Buccal_mucosa	Oral	HMP_Human_metagenome_sample_700024598_from_subject_764325968__sex_male_
